Time,Source,Destination,Protocol,Length
19.455814,172.30.1.7,34.128.9.170,TCP,1466
19.45583,172.30.1.7,34.128.9.170,TLSv1.2,362
19.456415,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.456417,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.456419,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.456421,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.456423,34.128.9.170,172.30.1.7,TLSv1.2,117
19.456517,172.30.1.7,34.128.9.170,TCP,66
19.456614,172.30.1.7,34.128.9.170,TLSv1.2,105
19.456646,172.30.1.7,17.253.115.196,TCP,66
19.457979,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.457982,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.457984,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.457987,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.458145,172.30.1.7,17.253.115.196,TCP,66
19.468788,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.46879,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.468792,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.468794,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.468796,34.128.9.170,172.30.1.7,TCP,66
19.468797,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.468798,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.4688,34.128.9.170,172.30.1.7,TCP,66
19.468801,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.468803,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.468804,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.468806,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.468807,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.468809,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.468811,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.468812,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.469126,172.30.1.7,17.253.115.196,TCP,66
19.4693,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.469302,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.469381,172.30.1.7,17.253.115.196,TCP,66
19.47,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.470002,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.470083,172.30.1.7,17.253.115.196,TCP,66
19.470918,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.470919,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.471012,172.30.1.7,17.253.115.196,TCP,66
19.473457,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.473459,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.47356,172.30.1.7,17.253.115.196,TCP,66
19.473963,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.473965,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.474024,172.30.1.7,17.253.115.196,TCP,66
19.475352,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.475355,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.47553,172.30.1.7,17.253.115.196,TCP,66
19.476403,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.476405,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.476511,172.30.1.7,17.253.115.196,TCP,66
19.478731,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.478734,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.478828,172.30.1.7,17.253.115.196,TCP,66
19.480289,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.480291,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.480377,172.30.1.7,17.253.115.196,TCP,66
19.48174,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.481743,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.481745,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.481748,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.481969,172.30.1.7,17.253.115.196,TCP,66
19.483658,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.48366,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.483774,172.30.1.7,17.253.115.196,TCP,66
19.487112,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.487116,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.487292,172.30.1.7,17.253.115.196,TCP,66
19.490354,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.490358,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.49036,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.490362,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.490364,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.490366,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.490368,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.49037,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.490517,172.30.1.7,17.253.115.196,TCP,66
19.493744,23.205.198.78,172.30.1.7,TCP,74
19.493746,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.493748,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.49375,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.493751,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.493753,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.493755,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.493902,172.30.1.7,17.253.115.196,TCP,66
19.494894,172.30.1.7,23.205.198.78,TCP,66
19.494916,172.30.1.7,23.205.198.78,TCP,1514
19.494922,172.30.1.7,23.205.198.78,TLSv1.3,152
19.49684,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.496842,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.496844,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.496846,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.497053,172.30.1.7,17.253.115.196,TCP,66
19.502491,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.502494,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.502496,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.502499,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.502501,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.502503,17.253.115.196,172.30.1.7,TLSv1.3,1514
19.502505,17.253.115.196,172.30.1.7,TLSv1.3,539
19.502728,172.30.1.7,17.253.115.196,TCP,66
19.50285,172.30.1.7,17.253.115.196,TLSv1.3,105
19.510366,17.253.115.196,172.30.1.7,TCP,66
19.641017,23.205.198.78,172.30.1.7,TCP,66
19.64102,23.205.198.78,172.30.1.7,TLSv1.3,1514
19.641023,23.205.198.78,172.30.1.7,TCP,1514
19.641026,23.205.198.78,172.30.1.7,TCP,1266
19.641029,23.205.198.78,172.30.1.7,TLSv1.3,1323
19.64224,172.30.1.7,23.205.198.78,TCP,66
19.642247,172.30.1.7,23.205.198.78,TCP,66
19.651164,34.128.9.170,172.30.1.7,TLSv1.2,145
19.651167,34.128.9.170,172.30.1.7,TLSv1.2,1466
19.651169,34.128.9.170,172.30.1.7,TLSv1.2,321
19.651171,34.128.9.170,172.30.1.7,TLSv1.2,117
19.651334,172.30.1.7,34.128.9.170,TCP,66
19.651656,172.30.1.7,34.128.9.170,TLSv1.2,118
19.653115,172.30.1.7,23.205.198.78,TLSv1.3,146
19.65514,172.30.1.7,34.128.9.170,TCP,1466
19.655143,172.30.1.7,34.128.9.170,TCP,1466
19.655144,172.30.1.7,34.128.9.170,TCP,1466
19.655145,172.30.1.7,34.128.9.170,TCP,1466
19.655165,172.30.1.7,34.128.9.170,TLSv1.2,876
19.656443,172.30.1.7,23.205.198.78,TLSv1.3,498
19.665579,34.128.9.170,172.30.1.7,TCP,66
19.665581,34.128.9.170,172.30.1.7,TCP,66
19.665583,34.128.9.170,172.30.1.7,TCP,66
19.665584,34.128.9.170,172.30.1.7,TCP,66
19.665586,34.128.9.170,172.30.1.7,TCP,66
19.804536,23.205.198.78,172.30.1.7,TLSv1.3,369
19.804539,23.205.198.78,172.30.1.7,TLSv1.3,369
19.804542,23.205.198.78,172.30.1.7,TLSv1.3,319
19.80516,172.30.1.7,23.205.198.78,TCP,66
19.821495,172.30.1.7,23.205.198.78,TLSv1.3,499
19.905316,34.128.9.170,172.30.1.7,TLSv1.2,146
19.905319,34.128.9.170,172.30.1.7,TLSv1.2,196
19.905321,34.128.9.170,172.30.1.7,TLSv1.2,117
19.905504,172.30.1.7,34.128.9.170,TCP,66
19.906044,172.30.1.7,34.128.9.170,TLSv1.2,118
19.911423,34.128.9.170,172.30.1.7,TLSv1.2,1466
19.911427,34.128.9.170,172.30.1.7,TLSv1.2,1466
19.911429,34.128.9.170,172.30.1.7,TLSv1.2,555
19.911599,172.30.1.7,34.128.9.170,TCP,66
19.911977,172.30.1.7,34.128.9.170,TCP,66
19.912956,34.128.9.170,172.30.1.7,TLSv1.2,1466
19.912959,34.128.9.170,172.30.1.7,TLSv1.2,313
19.912961,34.128.9.170,172.30.1.7,TCP,66
19.913129,172.30.1.7,34.128.9.170,TCP,66
19.914583,34.128.9.170,172.30.1.7,TLSv1.2,131
19.914727,172.30.1.7,34.128.9.170,TCP,66
19.978045,23.205.198.78,172.30.1.7,TLSv1.3,320
19.978431,172.30.1.7,23.205.198.78,TCP,66
21.029497,172.30.1.7,125.209.233.19,QUIC,1292
21.029529,172.30.1.7,125.209.233.19,QUIC,1292
21.02979,172.30.1.7,125.209.233.27,TLSv1.3,203
21.040398,125.209.233.19,172.30.1.7,QUIC,119
21.0404,125.209.233.19,172.30.1.7,QUIC,119
21.040839,172.30.1.7,125.209.233.19,QUIC,1292
21.040914,172.30.1.7,125.209.233.19,QUIC,1292
21.050311,125.209.233.19,172.30.1.7,QUIC,81
21.050313,125.209.233.19,172.30.1.7,QUIC,1294
21.050314,125.209.233.19,172.30.1.7,QUIC,1294
21.050315,125.209.233.19,172.30.1.7,QUIC,990
21.050648,172.30.1.7,125.209.233.19,QUIC,81
21.051952,172.30.1.7,125.209.233.19,QUIC,82
21.052818,172.30.1.7,125.209.233.19,QUIC,115
21.052884,172.30.1.7,125.209.233.19,QUIC,110
21.060342,125.209.233.19,172.30.1.7,QUIC,584
21.060343,125.209.233.19,172.30.1.7,QUIC,89
21.060344,125.209.233.19,172.30.1.7,QUIC,80
21.060562,172.30.1.7,125.209.233.19,QUIC,73
21.065269,125.209.233.27,172.30.1.7,TLSv1.3,706
21.065367,172.30.1.7,125.209.233.27,TCP,66
21.07644,172.30.1.7,168.126.63.2,DNS,79
21.076496,172.30.1.7,168.126.63.2,DNS,79
21.081944,125.209.233.19,172.30.1.7,QUIC,66
21.081946,168.126.63.2,172.30.1.7,DNS,183
21.081947,168.126.63.2,172.30.1.7,DNS,186
21.082348,172.30.1.7,223.130.200.117,TCP,78
21.088634,172.30.1.7,125.209.233.19,QUIC,74
21.089382,223.130.200.117,172.30.1.7,TCP,74
21.089484,172.30.1.7,223.130.200.117,TCP,66
21.089631,172.30.1.7,223.130.200.117,TCP,1494
21.089636,172.30.1.7,223.130.200.117,TLSv1.2,399
21.102022,223.130.200.117,172.30.1.7,TCP,66
21.102024,223.130.200.117,172.30.1.7,TCP,66
21.102025,223.130.200.117,172.30.1.7,TLSv1.2,1514
21.102026,223.130.200.117,172.30.1.7,TCP,1514
21.102027,223.130.200.117,172.30.1.7,TLSv1.2,580
21.102138,172.30.1.7,223.130.200.117,TCP,66
21.102187,172.30.1.7,223.130.200.117,TCP,66
21.103067,172.30.1.7,223.130.200.117,TLSv1.2,192
21.103152,172.30.1.7,223.130.200.117,TLSv1.2,165
21.103256,172.30.1.7,223.130.200.117,TLSv1.2,1478
21.116773,223.130.200.117,172.30.1.7,TCP,66
21.116774,223.130.200.117,172.30.1.7,TLSv1.2,324
21.116775,223.130.200.117,172.30.1.7,TLSv1.2,144
21.116777,223.130.200.117,172.30.1.7,TLSv1.2,324
21.116777,223.130.200.117,172.30.1.7,TLSv1.2,104
21.116903,172.30.1.7,223.130.200.117,TCP,66
21.117502,172.30.1.7,223.130.200.117,TLSv1.2,104
21.120122,172.30.1.7,43.250.152.66,TLSv1.3,213
21.138348,43.250.152.66,172.30.1.7,TLSv1.3,1397
21.13835,43.250.152.66,172.30.1.7,TCP,1514
21.138352,43.250.152.66,172.30.1.7,TCP,1514
21.138353,43.250.152.66,172.30.1.7,TCP,1514
21.138355,43.250.152.66,172.30.1.7,TCP,1514
21.138356,43.250.152.66,172.30.1.7,TCP,1514
21.138357,43.250.152.66,172.30.1.7,TCP,1514
21.138359,43.250.152.66,172.30.1.7,TCP,1514
21.13836,43.250.152.66,172.30.1.7,TCP,1514
21.138362,43.250.152.66,172.30.1.7,TCP,1514
21.138363,43.250.152.66,172.30.1.7,TCP,1514
21.138364,43.250.152.66,172.30.1.7,TCP,1514
21.138365,43.250.152.66,172.30.1.7,TLSv1.3,544
21.138948,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.138949,43.250.152.66,172.30.1.7,TCP,1514
21.138951,43.250.152.66,172.30.1.7,TCP,1514
21.138953,43.250.152.66,172.30.1.7,TCP,1514
21.138954,43.250.152.66,172.30.1.7,TCP,1514
21.138955,43.250.152.66,172.30.1.7,TCP,1514
21.138957,43.250.152.66,172.30.1.7,TCP,1514
21.138958,43.250.152.66,172.30.1.7,TCP,1514
21.138959,43.250.152.66,172.30.1.7,TCP,1514
21.138961,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.138962,43.250.152.66,172.30.1.7,TCP,1514
21.138963,43.250.152.66,172.30.1.7,TCP,1514
21.138964,43.250.152.66,172.30.1.7,TLSv1.3,1151
21.138966,43.250.152.66,172.30.1.7,TCP,1514
21.138967,43.250.152.66,172.30.1.7,TCP,1514
21.138969,43.250.152.66,172.30.1.7,TCP,1514
21.138969,43.250.152.66,172.30.1.7,TCP,1514
21.138971,43.250.152.66,172.30.1.7,TCP,1514
21.138972,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.138974,43.250.152.66,172.30.1.7,TCP,1514
21.138975,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.138976,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.138977,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.138978,43.250.152.66,172.30.1.7,TCP,1514
21.13898,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.138981,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.138982,43.250.152.66,172.30.1.7,TCP,1514
21.138984,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.138985,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.138986,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.138987,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.138989,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.13899,43.250.152.66,172.30.1.7,TCP,1514
21.138991,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.138992,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.138993,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.138994,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.138995,43.250.152.66,172.30.1.7,TCP,1514
21.138996,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.138997,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.138998,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139,43.250.152.66,172.30.1.7,TCP,1514
21.139001,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139002,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139004,43.250.152.66,172.30.1.7,TCP,575
21.139005,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139006,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139007,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139008,43.250.152.66,172.30.1.7,TCP,1514
21.13901,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139011,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139012,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139013,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139015,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139016,43.250.152.66,172.30.1.7,TCP,1514
21.139018,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139019,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139021,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139022,43.250.152.66,172.30.1.7,TCP,1514
21.139023,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139024,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139025,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139026,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139028,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139029,43.250.152.66,172.30.1.7,TCP,1514
21.13903,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139031,43.250.152.66,172.30.1.7,TCP,1514
21.139033,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139034,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139035,43.250.152.66,172.30.1.7,TCP,1514
21.139036,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139038,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139039,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.13904,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139041,43.250.152.66,172.30.1.7,TCP,1514
21.139042,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139043,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139045,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139046,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139047,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139048,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.13905,43.250.152.66,172.30.1.7,TCP,1514
21.139051,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139053,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139054,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139055,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139056,43.250.152.66,172.30.1.7,TCP,1514
21.139057,43.250.152.66,172.30.1.7,TCP,1514
21.139059,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.13906,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139062,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139063,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139064,43.250.152.66,172.30.1.7,TCP,1514
21.139065,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139067,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139068,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.13907,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139071,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139072,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139074,43.250.152.66,172.30.1.7,TCP,1514
21.139075,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139076,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139078,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139079,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.13908,43.250.152.66,172.30.1.7,TCP,1514
21.139081,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139083,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139084,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139085,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139086,43.250.152.66,172.30.1.7,TCP,1514
21.139088,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.139089,43.250.152.66,172.30.1.7,TLSv1.3,1514
21.13909,43.250.152.66,172.30.1.7,TCP,1514
21.139091,43.250.152.66,172.30.1.7,TCP,1514
21.139093,43.250.152.66,172.30.1.7,TCP,1514
21.139273,172.30.1.7,43.250.152.66,TCP,66
21.139339,172.30.1.7,43.250.152.66,TCP,66
21.139353,172.30.1.7,43.250.152.66,TCP,66
21.139388,172.30.1.7,43.250.152.66,TCP,78
21.139427,172.30.1.7,43.250.152.66,TCP,78
21.139438,172.30.1.7,43.250.152.66,TCP,78
21.139448,172.30.1.7,43.250.152.66,TCP,78
21.139458,172.30.1.7,43.250.152.66,TCP,78
21.139467,172.30.1.7,43.250.152.66,TCP,78
21.139476,172.30.1.7,43.250.152.66,TCP,78
21.139485,172.30.1.7,43.250.152.66,TCP,78
21.139495,172.30.1.7,43.250.152.66,TCP,78
21.139504,172.30.1.7,43.250.152.66,TCP,78
21.139513,172.30.1.7,43.250.152.66,TCP,78
21.139521,172.30.1.7,43.250.152.66,TCP,78
21.13953,172.30.1.7,43.250.152.66,TCP,78
21.13954,172.30.1.7,43.250.152.66,TCP,78
21.139549,172.30.1.7,43.250.152.66,TCP,78
21.139559,172.30.1.7,43.250.152.66,TCP,78
21.139569,172.30.1.7,43.250.152.66,TCP,78
21.139578,172.30.1.7,43.250.152.66,TCP,78
21.139587,172.30.1.7,43.250.152.66,TCP,78
21.139595,172.30.1.7,43.250.152.66,TCP,78
21.139604,172.30.1.7,43.250.152.66,TCP,78
21.139613,172.30.1.7,43.250.152.66,TCP,78
21.139623,172.30.1.7,43.250.152.66,TCP,78
21.139633,172.30.1.7,43.250.152.66,TCP,78
21.139641,172.30.1.7,43.250.152.66,TCP,78
21.139651,172.30.1.7,43.250.152.66,TCP,78
21.13966,172.30.1.7,43.250.152.66,TCP,78
21.139665,172.30.1.7,43.250.152.66,TCP,78
21.139669,172.30.1.7,43.250.152.66,TCP,78
21.139673,172.30.1.7,43.250.152.66,TCP,78
21.139677,172.30.1.7,43.250.152.66,TCP,78
21.139681,172.30.1.7,43.250.152.66,TCP,78
21.139687,172.30.1.7,43.250.152.66,TCP,78
21.139691,172.30.1.7,43.250.152.66,TCP,78
21.139709,172.30.1.7,43.250.152.66,TCP,78
21.139716,172.30.1.7,43.250.152.66,TCP,78
21.13972,172.30.1.7,43.250.152.66,TCP,78
21.139726,172.30.1.7,43.250.152.66,TCP,78
21.139729,172.30.1.7,43.250.152.66,TCP,78
21.139733,172.30.1.7,43.250.152.66,TCP,78
21.139736,172.30.1.7,43.250.152.66,TCP,78
21.139739,172.30.1.7,43.250.152.66,TCP,78
21.139743,172.30.1.7,43.250.152.66,TCP,78
21.13999,172.30.1.7,43.250.152.66,TCP,78
21.140878,43.250.152.66,172.30.1.7,TCP,1514
21.140881,43.250.152.66,172.30.1.7,TCP,1514
21.140883,43.250.152.66,172.30.1.7,TCP,1514
21.140885,43.250.152.66,172.30.1.7,TCP,1514
21.140887,43.250.152.66,172.30.1.7,TCP,1514
21.140888,43.250.152.66,172.30.1.7,TCP,1514
21.140891,43.250.152.66,172.30.1.7,TCP,1514
21.140893,43.250.152.66,172.30.1.7,TCP,1514
21.140896,43.250.152.66,172.30.1.7,TCP,1514
21.140897,43.250.152.66,172.30.1.7,TCP,1514
21.140899,43.250.152.66,172.30.1.7,TCP,1514
21.1409,43.250.152.66,172.30.1.7,TCP,1514
21.140902,43.250.152.66,172.30.1.7,TCP,1514
21.140904,43.250.152.66,172.30.1.7,TCP,1514
21.140906,43.250.152.66,172.30.1.7,TCP,1514
21.140908,43.250.152.66,172.30.1.7,TCP,1514
21.140909,43.250.152.66,172.30.1.7,TCP,1514
21.140911,43.250.152.66,172.30.1.7,TCP,1514
21.140914,43.250.152.66,172.30.1.7,TCP,1514
21.140916,43.250.152.66,172.30.1.7,TCP,1514
21.140918,43.250.152.66,172.30.1.7,TCP,1514
21.140919,43.250.152.66,172.30.1.7,TCP,1514
21.140921,43.250.152.66,172.30.1.7,TCP,1514
21.140924,43.250.152.66,172.30.1.7,TCP,1514
21.140926,43.250.152.66,172.30.1.7,TCP,1514
21.140929,43.250.152.66,172.30.1.7,TCP,1514
21.14093,43.250.152.66,172.30.1.7,TCP,1514
21.140932,43.250.152.66,172.30.1.7,TCP,1514
21.140934,43.250.152.66,172.30.1.7,TCP,1514
21.140935,43.250.152.66,172.30.1.7,TCP,1514
21.140936,43.250.152.66,172.30.1.7,TCP,1514
21.140938,43.250.152.66,172.30.1.7,TCP,1514
21.140939,43.250.152.66,172.30.1.7,TCP,1514
21.14094,43.250.152.66,172.30.1.7,TCP,1514
21.140942,43.250.152.66,172.30.1.7,TCP,1514
21.140943,43.250.152.66,172.30.1.7,TCP,1514
21.140945,43.250.152.66,172.30.1.7,TCP,1514
21.140947,223.130.195.167,172.30.1.7,TLSv1.2,112
21.140947,223.130.195.167,172.30.1.7,TLSv1.2,97
21.140948,223.130.195.167,172.30.1.7,TCP,66
21.140949,43.250.152.66,172.30.1.7,TCP,1514
21.140951,43.250.152.66,172.30.1.7,TCP,1514
21.140953,43.250.152.66,172.30.1.7,TCP,1514
21.140955,43.250.152.66,172.30.1.7,TCP,1514
21.140957,43.250.152.66,172.30.1.7,TCP,1514
21.140959,43.250.152.66,172.30.1.7,TCP,1514
21.14096,43.250.152.66,172.30.1.7,TCP,1514
21.140962,43.250.152.66,172.30.1.7,TCP,1514
21.140964,43.250.152.66,172.30.1.7,TCP,1514
21.140965,43.250.152.66,172.30.1.7,TCP,1514
21.140967,43.250.152.66,172.30.1.7,TCP,1514
21.140969,43.250.152.66,172.30.1.7,TCP,1514
21.14097,43.250.152.66,172.30.1.7,TCP,1514
21.140972,43.250.152.66,172.30.1.7,TCP,1514
21.140973,43.250.152.66,172.30.1.7,TCP,1514
21.140975,43.250.152.66,172.30.1.7,TCP,1514
21.140976,43.250.152.66,172.30.1.7,TCP,1514
21.140978,43.250.152.66,172.30.1.7,TCP,1514
21.14098,43.250.152.66,172.30.1.7,TCP,1514
21.140982,43.250.152.66,172.30.1.7,TCP,1514
21.140984,43.250.152.66,172.30.1.7,TCP,1514
21.140986,43.250.152.66,172.30.1.7,TCP,1514
21.140989,43.250.152.66,172.30.1.7,TCP,1514
21.140991,43.250.152.66,172.30.1.7,TCP,1514
21.141154,172.30.1.7,43.250.152.66,TCP,78
21.141203,172.30.1.7,43.250.152.66,TCP,78
21.141211,172.30.1.7,43.250.152.66,TCP,78
21.141245,172.30.1.7,223.130.195.167,TCP,66
21.141261,172.30.1.7,223.130.195.167,TCP,66
21.141272,172.30.1.7,43.250.152.66,TCP,78
21.141278,172.30.1.7,43.250.152.66,TCP,78
21.141297,172.30.1.7,43.250.152.66,TCP,78
21.14154,172.30.1.7,223.130.195.167,TCP,66
21.141579,172.30.1.7,43.250.152.66,TCP,78
21.142415,43.250.152.66,172.30.1.7,TCP,1514
21.142416,43.250.152.66,172.30.1.7,TCP,1514
21.142417,43.250.152.66,172.30.1.7,TCP,1514
21.142418,43.250.152.66,172.30.1.7,TCP,1514
21.142419,43.250.152.66,172.30.1.7,TCP,1514
21.14242,43.250.152.66,172.30.1.7,TCP,1514
21.142421,43.250.152.66,172.30.1.7,TCP,1514
21.142422,43.250.152.66,172.30.1.7,TCP,1514
21.142423,43.250.152.66,172.30.1.7,TCP,1514
21.142423,43.250.152.66,172.30.1.7,TCP,1514
21.142424,43.250.152.66,172.30.1.7,TCP,1514
21.142425,43.250.152.66,172.30.1.7,TCP,1514
21.142426,43.250.152.66,172.30.1.7,TCP,1514
21.142427,43.250.152.66,172.30.1.7,TCP,1514
21.142428,43.250.152.66,172.30.1.7,TCP,1514
21.142429,43.250.152.66,172.30.1.7,TCP,1514
21.14243,43.250.152.66,172.30.1.7,TCP,1514
21.142431,43.250.152.66,172.30.1.7,TCP,1514
21.142432,43.250.152.66,172.30.1.7,TCP,1514
21.142433,43.250.152.66,172.30.1.7,TCP,1514
21.142434,43.250.152.66,172.30.1.7,TCP,1514
21.142434,43.250.152.66,172.30.1.7,TCP,1514
21.142435,43.250.152.66,172.30.1.7,TCP,1514
21.142436,43.250.152.66,172.30.1.7,TCP,1514
